行政區,醫事機構代碼,院所名稱,地址,聯絡電話,子宮頸癌篩檢,口腔癌篩檢,大腸癌篩檢,乳癌篩檢,肺癌篩檢,貼心小提醒
63000120,3501161149,余世仁復健科診所,臺北市北投區中央北路1段10號1樓,(02)28937228,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501161185,李伯匯小兒科診所,臺北市北投區石牌路１段９３號,(02)28221212,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501161238,祐民聯合診所,臺北市北投區中央南路１段２０７號１、２、３樓,(02)28951301,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501161363,昱德聯合診所,臺北市北投區光明路１０２號,(02)28975050,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501161461,佳韻婦產科診所,臺北市北投區中央南路１段４２號２樓,(02)28923210,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501161505,慈恩耳鼻喉科診所,臺北市北投區中央南路１段１３號,(02)28978787,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162486,王志靈診所,臺北市北投區實踐街４４號,(02)28227397,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162502,惠康診所,臺北市北投區西安街2段113號,(02)-28283964,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162664,王永良診所,臺北市北投區自強街９４號,(02)28227287,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162673,翰譽耳鼻喉科診所,臺北市北投區中央南路１段１８９號,(02)28959986,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162682,張晉豪診所,臺北市北投區中央南路１段１５５號,(02)28913820,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162879,陳珀勳診所,臺北市北投區明德路７５號１樓,(02)28206263,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501162940,何叔芳小兒科診所,臺北市北投區石牌路２段９０巷１２號１樓,(02)28206886,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163018,光明診所,臺北市北投區石牌路２段９９巷５５號１、２樓,(02)28210197,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163036,黃正宏診所,臺北市北投區西安街１段３５９號,(02)28217076,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,"	3501163232",陳柏宏親子診所,臺北市北投區明德路124號,(02)28225257,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163241,陳信方小兒科診所,臺北市北投區明德路106號,(02)28201068,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163303,慧捷診所,臺北市北投區中央北路３段５９號,(02)28975183,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163312,台北欣安耳鼻喉科診所,臺北市北投區石牌路１段１５２號,(02)28210501,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163410,石牌鄭身心醫學診所,臺北市北投區石牌路１段６９號（實際地址：１、２樓）,(02)28227660,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,"	3501163429",和新診所,臺北市北投區中央北路1段2號9、10樓,(02)28970111,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163465,榮陽安心診所,臺北市北投區自強街１６８號,(02)28211566,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163509,常哲診所,臺北市北投區明德路１５７－４號（實際使用：１樓）,(02)28285515,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163616,文遠診所,臺北市北投區石牌路２段３４６號（１、２樓）,(02)28739991,Y,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163625,和勤診所,臺北市北投區中央北路４段５４３號１樓,(02)28942339,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501163661,莊其穆教授婦女醫學診所,臺北市北投區天母西路１１６號１樓及２樓,(02)28211510,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3701160066,中和牙醫診所,臺北市北投區中和街２８３號２樓,(02)28942377,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3701160735,家康牙醫診所,臺北市北投區知行路２１４巷３號,(02)28585498,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3701161054,微美牙醫診所,臺北市北投區實踐街３８號,(02)28209122,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3701162560,薇美牙醫診所,臺北市北投區泉源路１１號、１１－１號（實際使用：１樓）,(02)28913366,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,"	3701162355",詠恩牙醫診所,臺北市北投區尊賢街218巷50號,(02)28219919,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3701162051,宇隆牙醫診所,臺北市北投區中央南路１段２２號１樓,(02)28912125,,Y,,,,
