統一編號,公司名稱,公司地址,核准日期,Longitude,Latitude
62229472,葛瑞絲中文有限公司,臺北市中正區許昌街42號10樓,115/04/29,121.51546,25.045451
62229753,奕仁影像製作有限公司,臺北市中正區仁愛路2段70號3樓,115/04/29,121.529583,25.038024
62229825,集利鑫股份有限公司,臺北市中正區中華路1段59號3樓,115/04/29,121.508529,25.041335
62229830,富有家有限公司,臺北市中正區重慶南路1段57號10樓之17,115/04/29,121.51335,25.044671
62229584,熙禾有限公司,臺北市大同區民權西路292巷16號2樓,115/04/29,121.510444,25.062486
62229803,瑞森探吉國際貿易股份有限公司,臺北市大同區南京西路57號3樓之9,115/04/29,121.519354,25.053083
62229894,安富租賃有限公司,臺北市大同區重慶北路3段137巷28號,115/04/29,121.515056,25.067938
62228678,睿藝有限公司,臺北市中山區民權西路20號2樓,115/04/29,121.521801,25.062601
62229162,艾里歐股份有限公司,臺北市中山區長安東路2段246號9樓之8,115/04/29,121.543111,25.048176
62229304,島序有限公司,臺北市中山區長安東路2段169號7樓之2,115/04/29,121.54073,25.048421
62229395,嵯峨科技有限公司,臺北市中山區復興北路82號12樓,115/04/29,121.543802,25.051058
62229705,康體盈食品有限公司,臺北市中山區復興北路48號10樓,115/04/29,121.54376,25.049537
62229748,雙澄國際有限公司,臺北市中山區雙城街32巷17號,115/04/29,121.523165,25.066337
62229888,汎蒼室內裝修有限公司,臺北市中山區長安東路2段246號12樓,115/04/29,121.543111,25.048176
62230007,山羽映画影像製作有限公司,臺北市中山區新生北路2段115巷18號1樓,115/04/29,121.528329,25.058492
62229509,艾瑞運動生活顧問有限公司,臺北市松山區南京東路5段399號2樓之1,115/04/29,121.569669,25.051497
62229634,遠策資本有限公司,臺北市松山區復興北路1號10樓之2,115/04/29,121.544158,25.047968
62229711,顥竹學苑有限公司,臺北市松山區南京東路四段130號2樓之1,115/04/29,121.555708,25.051394
62229923,酉順生技有限公司,臺北市松山區光復北路95號3樓,115/04/29,121.558049,25.050813
62229590,錦上添花國際行銷運動股份有限公司,臺北市大安區忠孝東路4段169號6樓之1,115/04/29,121.550421,25.041705
62229640,二公分設計有限公司,臺北市大安區忠孝東路4段142號11樓之4,115/04/29,121.549373,25.041298
62229655,境禾有限公司,臺北市大安區忠孝東路4段319號6樓之1,115/04/29,121.556059,25.041591
62229698,嘉創數位出版有限公司,臺北市大安區延吉街153之10號地下,115/04/29,121.554954,25.040023
62229732,文鈜設計有限公司,臺北市大安區復興南路2段237號12樓之15,115/04/29,121.54371,25.025846
62229780,中溫咖有限公司,臺北市大安區敦化南路1段161巷32號1樓,115/04/29,121.550619,25.043422
62229867,勝拓國際股份有限公司,臺北市大安區信義路4段58號8樓之1,115/04/29,121.545383,25.033147
62229796,申格科技有限公司,臺北市萬華區中華路1段106號8樓,115/04/29,121.508392,25.043975
62229846,晟桓科技有限公司,臺北市萬華區中華路1段106號8樓,115/04/29,121.508392,25.043975
62229938,睿科聯創自動化股份有限公司,臺北市信義區基隆路1段420號2樓之4,115/04/29,121.559951,25.034057
62229959,正翔全球投資股份有限公司,臺北市信義區松隆路102號12樓之1,115/04/29,121.571031,25.045884
62229682,三合院景觀有限公司,臺北市士林區中正路523號1樓,115/04/29,121.517348,25.090883
62228683,金烏國際智聯股份有限公司,臺北市內湖區康寧路3段56巷31號,115/04/29,121.6095,25.070118
62229677,辰家資本有限公司,臺北市內湖區瑞光路168號9樓,115/04/29,121.57865,25.07391
62229450,惠域室內裝修有限公司,臺北市南港區經貿二路135號9樓,115/04/29,121.617754,25.060113
62229851,德聖國際企業有限公司,臺北市文山區辛亥路4段21巷22號1樓,115/04/29,121.559404,25.009122
62230055,慢生活有限公司,臺北市中正區漢口街1段3號7樓,115/04/30,121.514545,25.045228
62230323,衡動創新股份有限公司,臺北市中正區寧波西街12號3樓,115/04/30,121.518567,25.031244
62230371,恆真策研有限公司,臺北市中正區館前路2號12樓,115/04/30,121.514883,25.046367
62230392,磐安工程有限公司,臺北市中正區忠孝西路1段72號6樓之8,115/04/30,121.514062,25.046827
62230436,辰碩有限公司,臺北市中正區忠孝西路1段50號12樓之2,115/04/30,121.515823,25.046303
62230484,植光沐研有限公司,臺北市中正區許昌街42號10樓,115/04/30,121.51546,25.045451
62230013,閎上材料有限公司,臺北市大同區酒泉街222號,115/04/30,121.510068,25.072056
62230040,梵梵科技有限公司,臺北市大同區市民大道1段209號12樓,115/04/30,121.51835,25.048893
62230061,歐伊科思有限公司,臺北市大同區華陰街99號2樓,115/04/30,121.517351,25.049856
62230077,煌明興業有限公司,臺北市中山區吉林路193號1樓,115/04/30,121.530358,25.059798
62230082,俊景股份有限公司,臺北市中山區民權西路70號10樓之1,115/04/30,121.51985,25.062657
62230132,津葉肉品有限公司,臺北市中山區南京東路1段86號7樓之4,115/04/30,121.525617,25.051918
62230169,梁文宣顧問有限公司,臺北市中山區建國北路3段90號1樓,115/04/30,121.534685,25.06649
62230196,嘉億衡電子股份有限公司,臺北市中山區民權東路1段53號9樓,115/04/30,121.524824,25.062906
62230203,星木地板企業有限公司,臺北市中山區復興北路430巷20號1樓,115/04/30,121.542964,25.063275
62230225,榜一科技有限公司,臺北市中山區雙城街3巷13號地下樓,115/04/30,121.5252,25.063345
62230230,陪跑者品牌顧問有限公司,臺北市中山區南京東路3段219號9樓,115/04/30,121.54328,25.052084
62230251,容意行銷股份有限公司,臺北市中山區松江路185號7樓之2,115/04/30,121.533317,25.05647
62230267,駿耀資產有限公司,臺北市中山區南京東路1段52號2樓,115/04/30,121.524669,25.05195
62230288,凌麒網路科技股份有限公司,臺北市中山區建國北路3段94之1號,115/04/30,121.534173,25.066579
62203607,養序有限公司,臺北市松山區民生東路3段119號3樓,115/04/30,121.546919,25.05796
62229775,甜娜娜國際有限公司,臺北市松山區基隆路1段8號13樓,115/04/30,121.569933,25.050764
62230127,盈拓管理顧問股份有限公司,臺北市松山區南京東路4段50號11樓,115/04/30,121.553462,25.051447
62230338,巒城股份有限公司,臺北市松山區新東街26巷41號4樓,115/04/30,121.567922,25.058879
62230421,新諾華智能股份有限公司,臺北市松山區光復北路95號5樓,115/04/30,121.558049,25.050813
62230463,熱理科技股份有限公司,臺北市松山區南京東路三段287號2樓,115/04/30,121.546149,25.051998
62230479,依玲珊珊有限公司,臺北市松山區敦化南路1段57號3樓之6,115/04/30,121.549265,25.04578
62229769,步步清風有限公司,臺北市大安區和平東路2段96巷53號1樓,115/04/30,121.540322,25.021767
62229873,新牛有限公司,臺北市大安區延吉街70巷2弄1號1樓,115/04/30,121.55376,25.042615
62229917,食齊餐飲有限公司,臺北市大安區延吉街137巷2號,115/04/30,121.554616,25.041926
62230034,鼎豐智造科技股份有限公司,臺北市大安區忠孝東路4段169號6樓之1,115/04/30,121.550421,25.041705
62230105,宙藝廊股份有限公司,臺北市大安區潮州街94號1樓,115/04/30,121.524942,25.029022
62230219,北亨有限公司,臺北市大安區復興南路1段390號8樓之1,115/04/30,121.543381,25.033722
62230246,源憶投資股份有限公司,臺北市大安區忠孝東路3段10巷10號1樓,115/04/30,121.533424,25.041585
62230317,極汯工程有限公司,臺北市大安區和平東路一段6號11樓,115/04/30,121.523047,25.026847
62230359,序境空間藝術有限公司,臺北市大安區忠孝東路3段305號6樓之1,115/04/30,121.543542,25.041886
62230386,海王燒鵝股份有限公司,臺北市大安區敦化南路2段63巷38號,115/04/30,121.550957,25.030891
62229661,理居顧問有限公司,臺北市信義區基隆路1段398號3樓,115/04/30,121.560066,25.034255
62229901,亞太全球開發股份有限公司,臺北市信義區信義路5段91巷12弄1號2樓之6,115/04/30,121.5714,25.033726
62230098,奇邑資本有限公司,臺北市信義區忠孝東路5段370號4樓,115/04/30,121.573946,25.040752
62230148,鋐科有限公司,臺北市信義區基隆路1段155號11樓之2,115/04/30,121.565336,25.042216
62230180,保持浪漫股份有限公司,臺北市信義區光復南路495號4樓,115/04/30,121.557885,25.03246
62230273,浤裕資本有限公司,臺北市信義區基隆路2段51號8樓之7,115/04/30,121.558531,25.030982
62230409,玄景科技有限公司,臺北市信義區忠孝東路5段1之8號11樓,115/04/30,121.565175,25.041293
62230457,阿利亞有限公司,臺北市信義區吳興街106巷14號,115/04/30,121.560188,25.030266
62230506,華唱文化股份有限公司,臺北市信義區松壽路12號9樓及10樓,115/04/30,121.566021,25.035668
62229819,都來有限公司,臺北市士林區文林路178號1樓,115/04/30,121.527028,25.089559
62230175,瑞希國際有限公司,臺北市士林區重慶北路4段248號1樓,115/04/30,121.511354,25.086662
62229965,瑞澄生醫有限公司,臺北市內湖區行愛路77巷59號8樓,115/04/30,121.582796,25.063434
62229992,成美控股有限公司,臺北市內湖區內湖路1段66號6樓,115/04/30,121.562303,25.083666
62230111,展策整合行銷有限公司,臺北市內湖區民權東路6段150之5號9樓之3,115/04/30,121.590605,25.068453
62230294,松禾行銷創意有限公司,臺北市內湖區新明路253號1樓,115/04/30,121.586808,25.057715
